feature1,feature2,feature3,label
0,224,188,0
0,227,8723,0
0,295,1680,0
0,232,2239,0
0,245,783,0
0,220,8064,0
0,208,2861,0
0,308,512,0
0,216,3299,0
0,152,6084,0
0,339,1398,0
0,234,29148,0
0,303,1307,0
0,300,1795,0
0,327,3248,0
0,298,337,0
0,297,4215,0
0,222,794,0
0,346,365,0
0,357,2232,0
0,267,396,0
0,282,1605,0
0,282,1828,0
0,223,3390,0
0,221,6513,0
0,320,5365,0
0,210,277,0
0,223,306,0
0,282,9762,0
0,319,302,0
0,220,1135,0
0,207,1236,0
0,268,8157,0
0,188,244,0
0,258,2652,0
0,208,441,0
0,209,2070,0
0,322,15378,0
0,241,486,0
0,244,1014,0
0,214,1649,0
0,245,608,0
0,309,1643,0
0,264,1639,0
0,381,392,0
0,247,943,0
0,305,1875,0
0,203,1211,0
1,276,1315,0
0,290,6935,0
0,225,2774,0
0,303,2445,0
0,286,5780,0
0,323,2865,0
0,349,255,0
0,296,2507,0
0,243,6789,0
0,287,2337,0
0,216,755,0
0,224,284,0
0,316,1054,0
0,204,604,0
0,312,279,0
0,351,490,0
0,244,4389,0
0,249,870,0
0,288,732,0
0,352,944,0
0,218,280,0
0,384,345,0
0,197,1859,0
0,336,5714,0
0,317,10126,0
0,236,495,0
0,244,2090,0
0,216,1534,0
0,238,347,0
0,331,2771,0
0,315,1434,0
0,318,3418,0
0,325,2006,0
0,207,1214,0
0,181,3998,0
0,323,750,0
0,237,1434,0
0,308,362,0
0,294,1721,0
0,434,742,0
0,225,682,0
0,296,1142,0
0,281,2112,0
0,249,581,0
0,289,1371,0
0,317,3153,0
0,222,310,0
0,308,1593,0
0,199,6303,0
0,206,325,0
0,211,437,0
0,347,807,0
0,224,318,0
0,224,1539,0
0,287,280,0
0,297,2402,0
0,358,753,0
0,216,2377,0
0,301,1240,0
0,216,921,0
0,238,15496,0
0,275,316,0
0,304,10325,0
0,296,1425,0
0,230,193,0
0,335,13331,0
0,262,5214,0
0,370,21499,0
0,197,4030,0
0,241,1686,0
0,307,483,0
0,330,392,0
0,340,5127,0
0,303,297,0
0,304,636,0
0,235,882,0
0,177,547,0
0,251,1425,0
0,354,1735,0
0,198,1312,0
0,306,788,0
0,227,990,0
0,291,1637,0
0,345,911,0
0,235,1161,0
0,243,1668,0
0,209,498,0
0,296,253,0
0,320,2263,0
0,240,2198,0
0,159,38299,0
0,224,1288,0
34,261,273,0
0,187,6731,0
0,218,436,0
0,209,682,0
0,235,607,0
0,206,353,0
0,218,2662,0
0,300,9986,0
0,259,409,0
0,216,762,0
0,294,998,0
0,340,2815,0
0,205,1721,0
0,199,267,0
0,289,6962,0
0,235,797,0
0,228,1421,0
0,257,8224,0
0,302,1380,0
0,234,2254,0
0,364,2625,0
0,365,1272,0
0,212,3453,0
0,291,2696,0
0,326,468,0
0,215,12818,0
0,171,11749,0
0,318,18390,0
0,328,2787,0
0,215,15618,0
0,201,1233,0
0,289,1493,0
0,217,683,0
0,219,1212,0
0,299,337,0
0,211,1800,0
0,221,1112,0
0,347,867,0
0,209,1665,0
0,254,900,0
0,340,283,0
0,240,688,0
0,205,2620,0
0,220,15342,0
0,287,2859,0
0,223,1262,0
0,295,744,0
0,155,36118,0
0,223,2372,0
0,319,619,0
0,284,21181,0
0,296,182,0
0,262,270,0
0,180,484,0
0,315,2286,0
0,338,1289,0
0,302,1000,0
0,396,211,0
0,219,453,0
0,345,1695,0
0,205,1335,0
0,279,3202,0
0,193,757,0
50,326,336,0
0,231,3749,0
0,257,3040,0
0,266,2288,0
0,212,260,0
0,322,1931,0
0,332,7873,0
0,250,11863,0
0,202,3885,0
0,236,1336,0
0,201,1127,0
0,256,3402,0
0,361,250,0
0,195,7908,0
0,152,8997,0
0,227,1075,0
0,235,1721,0
0,323,756,0
0,230,2239,0
0,279,663,0
0,310,2278,0
0,225,705,0
0,213,7266,0
0,299,2648,0
0,294,1246,0
0,218,3711,0
0,333,8948,0
0,216,1602,0
0,224,2006,0
0,333,11546,0
0,305,580,0
0,245,2681,0
0,246,2719,0
0,256,2851,0
0,234,434,0
0,320,280,0
0,253,13750,0
0,196,3121,0
0,218,14005,0
0,286,1708,0
0,208,366,0
0,277,21067,0
0,284,335,0
0,196,170,0
0,216,504,0
0,226,851,0
0,304,1069,0
0,242,2103,0
0,211,13293,0
0,201,6163,0
0,186,36612,0
0,296,495,0
0,355,9109,0
0,292,656,0
0,250,833,0
0,216,363,0
0,276,6537,0
0,288,2596,0
0,144,9762,0
0,211,170,0
0,207,3125,0
0,286,956,0
0,332,387,0
0,295,27859,0
0,329,1598,0
0,291,398,0
0,244,1016,0
0,242,944,0
0,228,496,0
0,308,1247,0
0,257,187,0
0,322,17848,0
0,281,681,0
0,221,685,0
0,320,2808,0
0,247,1973,0
0,316,258,0
0,326,15175,0
0,214,1705,0
0,312,422,0
0,288,751,0
0,302,1729,0
0,319,5966,0
0,298,30813,0
0,201,452,0
0,250,10399,0
0,294,535,0
0,255,1669,0
0,214,2293,0
0,259,2955,0
0,284,1280,0
0,327,2052,0
0,397,295,0
0,287,2373,0
0,219,517,0
0,282,548,0
0,354,2997,0
0,161,4025,0
0,305,1075,0
0,303,1455,0
0,223,659,0
0,343,767,0
0,305,16904,0
0,227,2026,0
0,284,313,0
0,323,267,0
0,234,6057,0
0,223,642,0
0,236,9352,0
0,295,753,0
0,229,5156,0
0,303,3393,0
0,216,767,0
0,247,3200,0
0,355,768,0
0,324,1183,0
0,231,8476,0
0,229,2575,0
0,343,255,0
0,232,260,0
0,201,10610,0
0,1955,2234,0
0,199,934,0
0,284,362,0
0,229,5474,0
0,228,3557,0
0,220,2431,0
0,297,8422,0
0,202,338,0
0,317,6214,0
0,210,2408,0
0,228,5159,0
0,312,2507,0
0,324,3317,0
0,217,747,0
0,217,1035,0
0,276,1410,0
0,238,943,0
0,320,1038,0
0,338,1206,0
0,298,1075,0
0,238,1576,0
0,301,1571,0
0,243,11844,0
0,233,1075,0
0,242,190,0
0,291,2572,0
0,246,1860,0
0,298,2208,0
0,308,2698,0
0,264,556,0
0,331,11733,0
0,231,9900,0
0,315,788,0
0,226,2052,0
0,227,1248,0
0,220,2714,0
0,298,396,0
0,319,2313,0
0,245,20037,0
0,299,3992,0
0,54540,8314,1
0,189,10372,0
0,288,707,0
0,205,255,0
0,232,374,0
0,230,1735,0
0,328,4792,0
0,247,3125,0
0,210,631,0
0,211,2038,0
0,334,5480,0
0,253,3062,0
0,278,2071,0
0,242,1282,0
6,199,15626,0
0,278,1402,0
0,298,2445,0
0,231,2698,0
0,284,2288,0
0,287,5220,0
0,408,327,0
0,315,3626,0
0,315,21756,0
0,352,1564,0
0,243,13335,0
0,174,3389,0
0,325,9549,0
0,333,555,0
0,232,9578,0
0,253,13560,0
0,226,3615,0
0,241,807,0
0,148,24859,0
0,221,183,0
0,295,1366,0
0,263,1393,0
0,322,2770,0
0,213,7650,0
0,171,9189,0
0,175,426,0
0,328,14150,0
0,206,724,0
0,235,289,0
0,212,1276,0
0,332,567,0
0,253,2144,0
0,162,14611,0
0,299,392,0
179,261,284,0
0,203,1769,0
0,319,1379,0
0,216,12894,0
0,305,2180,0
0,308,1565,0
0,314,14174,0
0,308,60240,0
0,163,15956,0
0,244,1588,0
0,249,525,0
0,328,1263,0
0,155,18275,0
0,200,1617,0
0,335,275,0
0,309,296,0
0,293,808,0
0,319,511,0
0,229,16564,0
0,312,4390,0
0,331,1960,0
0,335,3248,0
0,232,1973,0
0,260,283,0
0,54540,8314,1
0,324,762,0
0,217,702,0
0,282,2318,0
0,219,482,0
0,355,1461,0
0,286,6251,0
0,331,5071,0
0,233,6274,0
0,194,1654,0
0,277,1694,0
0,241,490,0
0,255,1297,0
0,206,306,0
0,222,863,0
0,221,1030,0
0,163,4903,0
0,257,4987,0
0,348,3063,0
0,216,12884,0
0,145,274,0
0,190,6155,0
0,291,837,0
0,200,9223,0
0,306,4901,0
0,296,1664,0
0,238,2054,0
0,218,639,0
0,228,942,0
0,294,16826,0
0,206,4602,0
0,191,270,0
0,207,626,0
0,215,4288,0
0,338,1512,0
0,220,1249,0
0,281,4768,0
0,228,8836,0
0,236,6481,0
0,146,391,0
0,236,1745,0
0,224,1155,0
0,289,455,0
0,385,4601,0
0,179,26817,0
0,258,2937,0
0,225,598,0
0,306,5576,0
0,314,1997,0
0,196,22792,0
0,261,10169,0
0,239,2507,0
0,241,2532,0
0,208,495,0
0,330,2764,0
0,302,4007,0
0,216,1328,0
0,319,1374,0
0,293,619,0
0,316,80263,0
0,330,1013,0
0,200,654,0
0,312,1809,0
0,234,3675,0
0,210,1846,0
0,231,1694,0
0,198,622,0
0,310,422,0
0,338,310,0
0,226,873,0
0,218,281,0
0,239,4836,0
0,359,15337,0
0,231,1075,0
0,54540,8314,1
0,202,1420,0
0,296,1158,0
0,391,2883,0
0,339,284,0
0,314,2191,0
0,215,9548,0
0,254,1816,0
0,286,381,0
0,326,765,0
0,275,15875,0
0,293,3434,0
0,326,4810,0
0,210,2170,0
0,283,940,0
0,243,707,0
0,282,4927,0
0,212,4236,0
0,235,2698,0
0,304,27274,0
0,254,255,0
0,257,19355,0
0,201,2546,0
0,208,10399,0
0,196,1227,0
0,179,5670,0
0,293,448,0
0,208,934,0
0,233,2507,0
0,324,8422,0
0,203,294,0
0,337,891,0
0,336,934,0
0,242,5153,0
0,326,21490,0
0,305,1590,0
0,193,620,0
0,312,422,0
0,204,2718,0
0,214,12596,0
0,231,251,0
0,232,7696,0
0,262,7529,0
0,310,1205,0
0,164,7086,0
0,211,7492,0
0,288,2025,0
0,203,2816,0
0,194,11782,0
0,296,987,0
0,208,495,0
0,200,1141,0
0,208,1660,0
0,302,1380,0
0,185,4597,0
0,235,490,0
0,328,3392,0
0,229,3222,0
0,157,11722,0
0,292,1745,0
0,293,180,0
0,303,1380,0
0,375,2478,0
0,324,835,0
0,243,681,0
0,247,1606,0
0,288,292,0
0,383,3391,0
0,335,1212,0
0,306,5080,0
0,315,477,0
0,301,3276,0
0,349,2356,0
0,308,1380,0
0,338,5507,0
0,222,2252,0
0,364,317,0
0,325,270,0
0,287,700,0
0,388,1433,0
0,221,316,0
0,334,434,0
0,254,36463,0
0,293,827,0
0,334,400,0
0,280,934,0
0,235,3920,0
0,243,1247,0
0,203,2828,0
0,284,2251,0
0,244,2655,0
0,309,3730,0
0,291,943,0
0,215,13593,0
0,295,3824,0
0,284,659,0
0,283,6356,0
0,203,684,0
0,281,755,0
0,208,3867,0
0,330,1579,0
0,302,1075,0
0,321,728,0
0,203,2606,0
0,235,20082,0
0,328,1197,0
0,314,315,0
0,232,579,0
0,277,5056,0
0,248,412,0
0,240,1762,0
0,146,16613,0
0,351,961,0
0,173,9610,0
0,272,1101,0
0,216,216,0
0,201,13202,0
0,197,810,0
0,281,4024,0
0,329,4556,0
0,330,13003,0
0,199,1091,0
0,279,697,0
0,334,788,0
0,198,6232,0
0,202,834,0
0,148,14602,0
0,242,6177,0
0,286,788,0
0,275,7280,0
0,314,4767,0
0,289,1745,0
0,298,52853,0
0,264,8675,0
0,244,7453,0
0,228,1018,0
0,298,498,0
0,186,27796,0
0,238,15829,0
0,301,660,0
0,286,1967,0
0,213,4663,0
0,319,13600,0
0,243,15475,0
0,243,2366,0
0,278,944,0
0,270,1596,0
0,457,8122,0
0,306,1411,0
0,304,16877,0
0,165,3748,0
0,268,6078,0
0,198,260,0
36,343,4647,0
0,297,2481,0
0,294,252,0
0,204,12334,0
0,410,9515,0
0,349,3819,0
0,325,3410,0
0,317,460,0
0,352,960,0
0,284,1202,0
0,228,1319,0
0,270,1178,0
0,246,242,0
0,237,2698,0
0,171,3952,0
0,275,1228,0
0,308,1735,0
0,218,15605,0
0,287,5166,0
0,334,5369,0
0,229,2507,0
0,232,3939,0
0,262,5631,0
0,195,2901,0
0,227,5565,0
0,200,8973,0
0,236,1112,0
0,210,385,0
0,185,3711,0
0,172,1092,0
0,209,537,0
0,245,499,0
0,411,269,0
0,191,460,0
0,292,1569,0
0,243,1520,0
0,296,1285,0
0,218,1695,0
0,309,3082,0
0,227,19516,0
0,271,343,0
3,146,13277,0
0,327,45121,0
0,204,12605,0
0,338,2251,0
0,227,356,0
0,207,1303,0
0,325,2531,0
0,206,1133,0
0,224,3781,0
0,338,7012,0
0,198,3788,0
0,292,272,0
0,186,3979,0
0,246,11889,0
0,166,6765,0
0,275,784,0
0,209,17293,0
0,320,10190,0
0,251,1344,0
0,310,3222,0
0,180,65958,0
0,305,308,0
0,312,1606,0
0,292,276,0
0,219,11844,0
0,227,356,0
0,357,3012,0
0,297,12884,0
0,215,5876,0
0,303,2507,0
0,166,511,0
0,318,7939,0
0,299,11783,0
0,216,2073,0
0,303,2239,0
0,185,11380,0
0,281,11253,0
89,307,4254,0
0,231,2629,0
0,240,294,0
0,332,1422,0
0,211,981,0
0,193,9238,0
0,326,1399,0
0,320,397,0
0,231,1423,0
0,350,5790,0
0,209,3073,0
0,308,709,0
0,218,261,0
0,313,693,0
0,323,602,0
0,214,399,0
0,208,885,0
0,340,242,0
0,344,800,0
0,208,2071,0
0,303,1025,0
0,250,25546,0
0,295,2483,0
0,290,761,0
0,231,698,0
0,149,2723,0
0,236,41481,0
0,244,1149,0
0,211,9986,0
0,210,396,0
0,231,22037,0
0,346,1882,0
0,232,189,0
0,211,1610,0
0,209,12835,0
0,251,1973,0
0,224,5663,0
0,289,19315,0
0,219,1885,0
0,314,1451,0
0,304,3222,0
0,290,179,0
0,204,7293,0
0,293,492,0
0,206,4433,0
0,309,3200,0
0,173,19056,0
0,202,38830,0
0,352,2015,0
0,199,2168,0
0,208,935,0
0,236,4501,0
0,241,5198,0
0,322,1432,0
0,336,950,0
0,341,279,0
0,292,930,0
0,301,12634,0
0,204,512,0
0,320,285,0
0,338,261,0
0,228,1425,0
0,334,2003,0
0,188,28696,0
0,219,11033,0
3,151,9534,0
0,299,3607,0
0,209,3867,0
0,239,1779,0
0,275,310,0
0,326,732,0
0,284,1108,0
0,214,863,0
0,54540,8314,1
0,211,559,0
0,308,3229,0
0,240,1304,0
0,338,3714,0
0,284,1043,0
0,226,270,0
0,320,297,0
0,279,1542,0
0,229,1481,0
0,162,4627,0
0,308,938,0
0,185,635,0
0,305,660,0
0,214,1263,0
0,386,13592,0
0,280,1413,0
0,298,318,0
0,295,685,0
0,293,2630,0
0,220,21181,0
0,151,9451,0
0,323,770,0
0,313,392,0
0,314,2288,0
0,344,835,0
0,320,3823,0
0,308,5872,0
0,314,7347,0
0,338,517,0
0,200,26747,0
0,245,543,0
0,331,6534,0
0,271,2858,0
0,217,1691,0
0,182,28735,0
0,325,519,0
0,358,795,0
0,292,2131,0
0,293,2922,0
0,233,2507,0
0,314,475,0
0,225,779,0
0,209,1427,0
0,366,1491,0
0,333,1315,0
0,228,7333,0
0,414,109,0
0,327,2648,0
0,241,5790,0
0,251,3307,0
0,300,1263,0
0,327,2402,0
0,336,695,0
0,271,4938,0
0,219,3211,0
0,304,4896,0
0,332,5838,0
0,208,1451,0
0,326,2225,0
0,147,28549,0
0,299,305,0
0,230,397,0
0,191,885,0
0,307,875,0
0,227,8168,0
0,257,253,0
0,316,301,0
0,272,361,0
0,257,2936,0
0,310,2113,0
3,238,17646,0
0,213,17635,0
0,209,843,0
0,301,37398,0
0,243,951,0
0,194,316,0
0,335,5280,0
0,271,1082,0
0,287,1079,0
0,230,421,0
0,301,1075,0
0,255,824,0
0,278,9298,0
0,351,7886,0
0,231,1432,0
0,317,379,0
0,238,942,0
0,297,3068,0
0,221,238,0
0,198,3433,0
0,313,5917,0
0,251,267,0
0,309,398,0
0,224,2226,0
0,222,2633,0
0,343,5097,0
0,299,19011,0
0,196,1767,0
0,272,304,0
0,226,318,0
0,234,638,0
0,284,2112,0
0,320,612,0
0,224,674,0
0,295,2788,0
0,235,1042,0
0,179,13294,0
0,200,9384,0
0,304,2070,0
0,251,695,0
0,208,15452,0
0,181,9438,0
0,271,441,0
0,332,1909,0
0,323,2727,0
32,286,449,0
0,312,2065,0
0,210,304,0
0,203,1719,0
0,229,11308,0
0,204,3776,0
0,283,3957,0
0,237,1529,0
0,220,3433,0
0,280,398,0
0,190,365,0
0,230,311,0
0,247,751,0
0,290,3425,0
0,220,788,0
0,262,1298,0
0,236,2884,0
0,219,65894,0
0,291,29325,0
0,290,2491,0
0,314,7687,0
0,290,535,0
0,222,11740,0
0,445,10261,0
0,270,4023,0
0,291,15171,0
0,214,2531,0
0,311,366,0
0,315,1301,0
0,209,1515,0
0,344,283,0
0,223,488,0
0,198,715,0
0,309,1326,0
0,305,5280,0
0,209,741,0
0,299,1380,0
0,203,2391,0
0,211,318,0
0,291,3186,0
0,297,2120,0
0,242,387,0
0,219,3458,0
0,218,251,0
0,284,5989,0
0,332,12922,0
0,220,454,0
0,331,2768,0
0,317,10940,0
0,212,2251,0
0,312,2446,0
0,221,1112,0
0,322,338,0
0,240,1135,0
0,243,3699,0
0,301,1838,0
0,321,3792,0
0,200,59355,0
0,307,1762,0
0,227,3214,0
0,245,1332,0
0,298,1820,0
0,234,2698,0
0,219,1721,0
0,221,942,0
0,222,1461,0
0,195,3201,0
0,208,755,0
0,208,1761,0
0,331,11758,0
0,316,2055,0
0,225,526,0
0,212,748,0
0,325,392,0
0,324,1684,0
0,215,11731,0
0,292,1564,0
0,197,6356,0
0,222,278,0
0,230,2445,0
0,298,1708,0
0,311,1809,0
0,252,1579,0
0,300,315,0
0,302,1058,0
0,226,2283,0
0,225,900,0
0,224,1538,0
0,222,403,0
0,218,5790,0
0,224,1433,0
0,294,3851,0
0,210,3197,0
0,243,8454,0
0,344,2093,0
0,310,3222,0
0,311,2170,0
0,283,248,0
0,286,1410,0
0,331,531,0
0,191,891,0
0,176,3114,0
0,315,2108,0
0,289,1021,0
0,274,18930,0
0,290,578,0
0,303,3986,0
0,224,3516,0
0,186,4841,0
0,229,1742,0
0,313,1494,0
0,240,190,0
0,202,4841,0
0,242,2804,0
0,304,47923,0
0,320,2828,0
0,325,14042,0
0,398,6879,0
0,216,335,0
0,236,2125,0
0,207,103,0
0,211,2119,0
0,322,424,0
0,242,605,0
0,358,1191,0
0,209,7224,0
0,209,33453,0
0,323,2094,0
0,222,9723,0
0,335,305,0
0,354,937,0
0,203,3543,0
0,364,349,0
0,54540,8314,1
0,146,496,0
0,199,13838,0
0,194,14515,0
0,214,2448,0
0,296,1511,0
0,347,1263,0
0,337,3432,0
0,315,657,0
0,309,18060,0
0,163,4145,0
0,231,892,0
0,256,2321,0
0,284,1461,0
0,343,1404,0
0,301,16998,0
0,162,4903,0
0,272,4841,0
0,412,255,0
0,287,1487,0
0,197,253,0
0,358,187,0
0,255,26985,0
0,236,434,0
0,319,2313,0
0,330,1252,0
0,336,2367,0
0,256,46819,0
0,225,1500,0
0,198,3890,0
0,293,2229,0
0,214,266,0
0,251,2015,0
0,242,10530,0
0,511,9004,0
0,284,16120,0
0,323,15154,0
0,320,299,0
0,191,514,0
0,333,1337,0
63,342,400,0
0,300,15150,0
0,204,525,0
0,208,507,0
0,322,369,0
0,312,894,0
0,241,38544,0
0,204,12922,0
0,324,2335,0
0,249,15493,0
0,307,647,0
0,239,4705,0
0,307,612,0
0,203,2572,0
0,199,267,0
0,313,1963,0
0,227,1380,0
0,212,3137,0
0,361,824,0
0,323,337,0
0,207,3347,0
0,221,9778,0
0,303,1848,0
0,292,1046,0
0,246,2462,0
0,319,1039,0
0,181,1699,0
0,498,9937,0
0,228,27222,0
0,357,6807,0
0,297,9302,0
0,208,15318,0
0,195,7019,0
0,238,2197,0
0,158,448,0
0,291,4621,0
0,220,8481,0
0,224,2640,0
0,292,1274,0
0,322,1600,0
0,304,31067,0
0,148,35147,0
0,326,3254,0
0,287,765,0
0,206,946,0
0,256,1640,0
0,227,566,0
0,171,246,0
0,302,311,0
0,208,1969,0
0,225,2445,0
0,282,2474,0
0,241,617,0
0,211,17372,0
0,295,687,0
0,235,4097,0
0,304,3191,0
0,342,334,0
0,208,488,0
0,258,1256,0
0,259,7226,0
0,304,3222,0
0,308,1608,0
0,308,937,0
0,346,280,0
0,222,882,0
0,281,753,0
0,344,424,0
0,292,16711,0
0,251,4599,0
0,300,643,0
0,346,2185,0
0,223,851,0
0,237,865,0
0,330,388,0
0,240,4752,0
0,312,1007,0
0,244,855,0
0,211,8539,0
0,319,397,0
0,296,1620,0
0,305,2698,0
0,306,1380,0
0,214,644,0
0,235,11243,0
0,316,292,0
0,324,1085,0
0,244,12727,0
0,169,1856,0
0,214,1328,0
0,262,285,0
0,320,603,0
0,401,7329,0
0,209,2442,0
0,250,1931,0
0,209,741,0
0,318,1680,0
0,321,960,0
0,298,2239,0
0,288,1338,0
0,344,369,0
0,210,495,0
0,320,255,0
0,220,937,0
0,311,500,0
0,275,529,0
0,206,2337,0
0,255,275,0
0,228,27085,0
0,322,2226,0
0,305,440,0
0,325,1180,0
0,267,10507,0
0,220,398,0
0,215,5575,0
0,239,1617,0
0,339,1107,0
0,193,10635,0
0,233,928,0
0,215,2770,0
0,229,9986,0
0,212,731,0
0,302,1380,0
0,230,2403,0
0,267,2225,0
0,296,327,0
0,229,1256,0
0,246,1718,0
0,299,4046,0
0,182,1797,0
71,205,308,0
0,275,2072,0
0,248,1639,0
0,332,5548,0
0,289,537,0
0,184,3667,0
0,306,1066,0
0,261,703,0
0,259,1108,0
0,315,1022,0
0,215,1319,0
0,308,369,0
0,231,3222,0
0,324,1572,0
0,220,370,0
0,315,1305,0
0,163,21763,0
0,221,2395,0
0,230,585,0
0,313,546,0
0,287,811,0
0,246,2111,0
0,171,29961,0
0,239,1226,0
0,215,566,0
0,206,2405,0
0,344,1247,0
0,218,2363,0
0,193,1395,0
0,253,439,0
0,242,489,0
0,315,2810,0
0,233,6044,0
0,330,16489,0
0,320,404,0
0,331,3395,0
0,165,882,0
0,174,469,0
0,196,14072,0
0,300,7637,0
0,297,4154,0
0,282,169,0
0,155,4301,0
0,289,2063,0
0,331,7333,0
0,233,19736,0
0,221,398,0
0,227,8624,0
0,215,1396,0
0,222,2276,0
0,227,944,0
0,231,6150,0
0,308,1408,0
0,191,63534,0
0,227,1630,0
0,258,1297,0
0,214,3128,0
0,190,296,0
0,197,5208,0
0,362,327,0
0,199,811,0
0,207,1824,0
0,210,188,0
0,250,310,0
0,405,23636,0
0,213,1615,0
0,252,1512,0
0,248,1873,0
0,260,1007,0
0,227,655,0
0,215,480,0
0,225,626,0
0,163,34500,0
0,199,293,0
0,262,4624,0
0,283,1646,0
0,474,5017,0
0,293,398,0
0,302,10241,0
0,201,330,0
0,301,6559,0
0,339,369,0
0,293,306,0
0,215,1214,0
0,167,487,0
0,306,2698,0
0,288,29221,0
0,234,307,0
0,215,1516,0
0,334,1079,0
0,221,182,0
0,157,432,0
0,201,4324,0
0,316,3451,0
0,196,2381,0
0,336,279,0
0,207,178,0
0,308,9767,0
0,297,2266,0
0,219,4900,0
0,285,261,0
0,225,888,0
0,299,8654,0
0,222,1492,0
0,359,8046,0
0,307,1086,0
0,288,1463,0
0,332,416,0
0,289,2240,0
0,253,6694,0
0,291,1130,0
0,159,9490,0
0,194,13849,0
0,221,1026,0
0,295,1329,0
0,278,14050,0
0,297,2662,0
0,336,272,0
0,337,618,0
0,257,318,0
0,255,333,0
0,326,732,0
0,221,1227,0
0,221,4134,0
0,235,604,0
0,309,2822,0
0,320,6250,0
0,170,17113,0
0,356,2254,0
0,237,1484,0
0,54540,8314,1
0,208,81172,0
0,162,23962,0
0,316,1247,0
0,217,8269,0
0,232,2698,0
0,221,10737,0
0,325,362,0
0,256,1166,0
0,350,1914,0
0,265,1983,0
0,320,25423,0
0,310,302,0
0,205,5143,0
0,197,310,0
0,203,1954,0
21,229,238,0
0,306,2507,0
0,234,2552,0
0,314,5915,0
0,220,607,0
0,199,2241,0
0,308,624,0
0,387,10297,0
0,224,11765,0
0,238,7061,0
0,163,5991,0
0,219,4126,0
0,158,2024,0
0,337,282,0
0,254,371,0
0,207,324,0
0,295,12884,0
0,224,1548,0
0,223,655,0
0,216,2055,0
0,330,1063,0
0,332,1096,0
0,297,3200,0
0,224,14014,0
0,356,1376,0
0,229,458,0
0,218,2816,0
0,146,3813,0
0,212,4283,0
0,287,663,0
0,180,32961,0
0,248,3223,0
0,183,5733,0
0,198,6781,0
0,282,828,0
0,358,347,0
0,144,7431,0
0,255,8814,0
0,298,495,0
0,216,5200,0
0,325,10313,0
0,250,333,0
0,195,171,0
0,296,280,0
0,264,396,0
0,240,2277,0
0,336,261,0
0,323,3675,0
0,208,2323,0
0,301,4556,0
0,246,361,0
0,241,3413,0
0,205,620,0
0,302,261,0
0,174,859,0
0,212,2703,0
0,330,10619,0
0,290,2755,0
0,217,1385,0
0,286,788,0
0,188,171,0
0,227,2179,0
0,252,2721,0
0,160,2857,0
0,159,347,0
0,344,397,0
0,189,3284,0
0,295,2325,0
0,229,339,0
0,184,5783,0
0,313,1372,0
0,374,10326,0
0,229,8487,0
0,217,420,0
0,251,984,0
0,291,3870,0
0,249,5280,0
0,229,600,0
0,239,468,0
0,209,1645,0
0,325,779,0
0,181,16143,0
0,209,2661,0
0,200,957,0
0,263,1053,0
0,288,13690,0
0,329,1032,0
0,215,2710,0
0,243,19882,0
0,212,4649,0
0,320,2536,0
0,309,3101,0
0,231,2818,0
0,340,1325,0
0,232,961,0
0,227,2867,0
0,54540,8314,1
0,321,4783,0
0,307,687,0
0,231,392,0
0,297,2913,0
0,198,2168,0
0,251,13356,0
0,277,830,0
0,238,502,0
0,248,2825,0
0,268,5671,0
0,227,1197,0
0,323,981,0
0,327,270,0
0,316,2280,0
0,237,283,0
0,253,1588,0
0,235,454,0
0,192,1496,0
0,221,1587,0
0,233,29373,0
0,271,2367,0
0,248,1724,0
0,337,191,0
0,219,2762,0
0,225,1844,0
0,289,2236,0
0,212,1349,0
0,290,539,0
0,337,4521,0
0,236,4557,0
0,232,9017,0
0,225,10384,0
0,181,312,0
0,245,4524,0
0,355,3960,0
0,236,236,0
0,344,1929,0
0,265,21354,0
0,301,1404,0
0,227,5554,0
0,306,357,0
0,155,6026,0
0,211,2809,0
0,287,16296,0
0,208,2006,0
0,347,3328,0
0,303,3140,0
0,0,0,0
0,244,397,0
0,281,2243,0
0,244,2316,0
0,185,9020,0
0,214,4073,0
0,346,1097,0
0,312,2108,0
0,296,775,0
0,209,2446,0
0,245,7333,0
0,217,4694,0
0,308,941,0
0,216,20264,0
0,294,2538,0
0,209,12884,0
0,290,665,0
0,222,1408,0
0,191,3712,0
0,240,3012,0
0,219,498,0
0,215,893,0
0,248,2431,0
0,208,622,0
0,339,2753,0
0,305,260,0
0,195,10992,0
0,316,292,0
0,333,336,0
0,360,409,0
0,239,533,0
0,295,2177,0
0,54540,8314,1
0,234,6152,0
0,349,2027,0
0,220,3978,0
0,227,2066,0
0,370,3497,0
0,335,1386,0
0,289,867,0
0,218,314,0
0,221,1159,0
0,306,931,0
0,221,1600,0
0,158,47036,0
0,275,10252,0
0,235,677,0
0,331,1107,0
0,175,316,0
0,204,2411,0
0,198,1705,0
0,241,1298,0
0,225,1660,0
0,357,2825,0
0,253,2225,0
0,162,17721,0
0,228,697,0
0,199,283,0
0,326,2035,0
0,333,1378,0
0,319,3112,0
0,237,756,0
0,321,5683,0
0,286,486,0
0,229,313,0
0,213,1851,0
0,212,293,0
0,306,2239,0
0,235,7886,0
0,296,29055,0
0,152,1241,0
0,283,723,0
0,223,1158,0
0,314,1423,0
0,204,247,0
0,219,5640,0
0,167,489,0
0,315,450,0
0,295,7526,0
0,210,566,0
0,202,575,0
0,207,1415,0
0,244,2651,0
0,230,2013,0
0,307,14796,0
0,284,10194,0
0,318,1121,0
0,242,1866,0
0,298,12894,0
